ZipCode|ZipCodeType|City|State|Lattitude|Longitude|Location
85331|Standard|Cave Creek|AZ|33.80|-111.93|NA-US-AZ-CAVE CREEK
85332|PO Box|Congress|AZ|34.21|-112.97|NA-US-AZ-CONGRESS
85333|Standard|Dateland|AZ|32.94|-113.34|NA-US-AZ-DATELAND
85334|PO Box|Ehrenberg|AZ|33.64|-114.44|NA-US-AZ-EHRENBERG
85335|Standard|El Mirage|AZ|33.59|-112.33|NA-US-AZ-EL MIRAGE
85336|PO Box|Gadsden|AZ|32.53|-114.76|NA-US-AZ-GADSDEN
85337|Standard|Gila Bend|AZ|32.99|-112.90|NA-US-AZ-GILA BEND
85338|Standard|Goodyear|AZ|33.37|-112.38|NA-US-AZ-GOODYEAR
85339|Standard|Laveen|AZ|33.30|-112.20|NA-US-AZ-LAVEEN
85340|Standard|Litchfield Park|AZ|33.51|-112.36|NA-US-AZ-LITCHFIELD PARK
85341|PO Box|Lukeville|AZ|32.00|-112.75|NA-US-AZ-LUKEVILLE
85342|Standard|Morristown|AZ|33.98|-112.44|NA-US-AZ-MORRISTOWN
85343|Standard|Palo Verde|AZ|33.32|-112.70|NA-US-AZ-PALO VERDE
85344|Standard|Parker|AZ|33.99|-114.23|NA-US-AZ-PARKER
85345|Standard|Peoria|AZ|33.57|-112.25|NA-US-AZ-PEORIA
85346|PO Box|Quartzsite|AZ|33.66|-114.23|NA-US-AZ-QUARTZSITE
85347|Standard|Roll|AZ|32.76|-113.87|NA-US-AZ-ROLL
85348|Standard|Salome|AZ|33.72|-113.65|NA-US-AZ-SALOME
85349|PO Box|San Luis|AZ|32.49|-114.77|NA-US-AZ-SAN LUIS
85350|Standard|Somerton|AZ|32.53|-114.71|NA-US-AZ-SOMERTON
85351|Standard|Sun City|AZ|33.60|-112.28|NA-US-AZ-SUN CITY
85352|PO Box|Tacna|AZ|32.68|-113.97|NA-US-AZ-TACNA
85353|Standard|Tolleson|AZ|33.42|-112.27|NA-US-AZ-TOLLESON
85354|Standard|Tonopah|AZ|33.57|-113.02|NA-US-AZ-TONOPAH
85355|Standard|Waddell|AZ|33.55|-112.43|NA-US-AZ-WADDELL
85356|Standard|Wellton|AZ|32.70|-114.17|NA-US-AZ-WELLTON
85357|PO Box|Wenden|AZ|34.06|-113.51|NA-US-AZ-WENDEN
85358|PO Box|Wickenburg|AZ|33.96|-112.74|NA-US-AZ-WICKENBURG
85359|PO Box|Quartzsite|AZ|33.68|-114.22|NA-US-AZ-QUARTZSITE
85360|PO Box|Wikieup|AZ|34.79|-113.37|NA-US-AZ-WIKIEUP
85361|Standard|Wittmann|AZ|33.72|-112.65|NA-US-AZ-WITTMANN
85362|PO Box|Yarnell|AZ|34.26|-112.78|NA-US-AZ-YARNELL
85363|Standard|Youngtown|AZ|33.58|-112.30|NA-US-AZ-YOUNGTOWN
85364|Standard|Yuma|AZ|32.68|-114.66|NA-US-AZ-YUMA
85365|Standard|Yuma|AZ|32.72|-114.51|NA-US-AZ-YUMA
85366|PO Box|Yuma|AZ|32.68|-114.59|NA-US-AZ-YUMA
85367|Standard|Yuma|AZ|32.68|-114.38|NA-US-AZ-YUMA
85369|PO Box|Yuma|AZ|32.69|-114.67|NA-US-AZ-YUMA
85371|PO Box|Poston|AZ|34.00|-114.40|NA-US-AZ-POSTON
85372|PO Box|Sun City|AZ|33.61|-112.28|NA-US-AZ-SUN CITY
85373|Standard|Sun City|AZ|33.68|-112.31|NA-US-AZ-SUN CITY
85374|Standard|Surprise|AZ|33.64|-112.38|NA-US-AZ-SURPRISE
85375|Standard|Sun City West|AZ|33.67|-112.36|NA-US-AZ-SUN CITY WEST
85376|PO Box|Sun City West|AZ|33.66|-112.35|NA-US-AZ-SUN CITY WEST
85377|PO Box|Carefree|AZ|33.82|-111.90|NA-US-AZ-CAREFREE
85378|Standard|Surprise|AZ|33.63|-112.34|NA-US-AZ-SURPRISE
85379|Standard|Surprise|AZ|33.60|-112.37|NA-US-AZ-SURPRISE
85380|PO Box|Peoria|AZ|33.68|-112.24|NA-US-AZ-PEORIA
85381|Standard|Peoria|AZ|33.61|-112.23|NA-US-AZ-PEORIA
85382|Standard|Peoria|AZ|33.65|-112.24|NA-US-AZ-PEORIA
85383|Standard|Peoria|AZ|33.76|-112.24|NA-US-AZ-PEORIA
85385|PO Box|Peoria|AZ|33.61|-112.23|NA-US-AZ-PEORIA
85387|Standard|Surprise|AZ|33.71|-112.40|NA-US-AZ-SURPRISE
85388|Standard|Surprise|AZ|33.61|-112.46|NA-US-AZ-SURPRISE
85390|Standard|Wickenburg|AZ|33.90|-112.90|NA-US-AZ-WICKENBURG
85392|Standard|Avondale|AZ|33.47|-112.29|NA-US-AZ-AVONDALE
85395|Standard|Goodyear|AZ|33.47|-112.39|NA-US-AZ-GOODYEAR
85396|Standard|Buckeye|AZ|33.56|-112.57|NA-US-AZ-BUCKEYE
85501|Standard|Globe|AZ|33.62|-110.70|NA-US-AZ-GLOBE
85502|PO Box|Globe|AZ|33.39|-110.78|NA-US-AZ-GLOBE
85530|PO Box|Bylas|AZ|33.07|-110.25|NA-US-AZ-BYLAS
85531|PO Box|Central|AZ|32.86|-109.78|NA-US-AZ-CENTRAL
85532|PO Box|Claypool|AZ|33.41|-110.83|NA-US-AZ-CLAYPOOL
85533|Standard|Clifton|AZ|33.27|-109.27|NA-US-AZ-CLIFTON
85534|Standard|Duncan|AZ|32.76|-109.07|NA-US-AZ-DUNCAN
85535|Standard|Eden|AZ|32.97|-109.91|NA-US-AZ-EDEN
85536|PO Box|Fort Thomas|AZ|32.98|-109.98|NA-US-AZ-FORT THOMAS
85539|Standard|Miami|AZ|33.40|-110.97|NA-US-AZ-MIAMI
85540|Standard|Morenci|AZ|33.04|-109.37|NA-US-AZ-MORENCI
85541|Standard|Payson|AZ|34.19|-111.17|NA-US-AZ-PAYSON
85542|Standard|Peridot|AZ|33.21|-110.53|NA-US-AZ-PERIDOT
85543|Standard|Pima|AZ|33.00|-109.88|NA-US-AZ-PIMA
85544|Standard|Pine|AZ|34.32|-111.54|NA-US-AZ-PINE
85545|Standard|Roosevelt|AZ|33.62|-111.03|NA-US-AZ-ROOSEVELT
85546|Standard|Safford|AZ|32.70|-109.65|NA-US-AZ-SAFFORD
85547|PO Box|Payson|AZ|34.25|-111.28|NA-US-AZ-PAYSON
85548|PO Box|Safford|AZ|32.77|-109.71|NA-US-AZ-SAFFORD
85550|PO Box|San Carlos|AZ|33.41|-110.11|NA-US-AZ-SAN CARLOS
85551|PO Box|Solomon|AZ|32.80|-109.61|NA-US-AZ-SOLOMON
85552|Standard|Thatcher|AZ|32.82|-109.78|NA-US-AZ-THATCHER
85553|PO Box|Tonto Basin|AZ|33.83|-111.26|NA-US-AZ-TONTO BASIN
85554|PO Box|Young|AZ|34.08|-111.01|NA-US-AZ-YOUNG
85601|PO Box|Arivaca|AZ|31.59|-111.30|NA-US-AZ-ARIVACA
85602|Standard|Benson|AZ|32.19|-110.38|NA-US-AZ-BENSON
85603|Standard|Bisbee|AZ|31.44|-109.87|NA-US-AZ-BISBEE
85605|PO Box|Bowie|AZ|32.28|-109.50|NA-US-AZ-BOWIE
85606|Standard|Cochise|AZ|32.06|-109.91|NA-US-AZ-COCHISE
85607|Standard|Douglas|AZ|31.54|-109.46|NA-US-AZ-DOUGLAS
85608|PO Box|Douglas|AZ|31.52|-109.20|NA-US-AZ-DOUGLAS
85609|PO Box|Dragoon|AZ|32.02|-110.04|NA-US-AZ-DRAGOON
85610|Standard|Elfrida|AZ|31.73|-109.70|NA-US-AZ-ELFRIDA
85611|Standard|Elgin|AZ|31.57|-110.54|NA-US-AZ-ELGIN
85613|Standard|Fort Huachuca|AZ|31.52|-110.36|NA-US-AZ-FORT HUACHUCA
85614|Standard|Green Valley|AZ|31.84|-111.06|NA-US-AZ-GREEN VALLEY
85615|Standard|Hereford|AZ|31.44|-110.23|NA-US-AZ-HEREFORD
85616|Standard|Huachuca City|AZ|31.73|-110.31|NA-US-AZ-HUACHUCA CITY
85617|Standard|Mc Neal|AZ|31.55|-109.69|NA-US-AZ-MC NEAL
85618|Standard|Mammoth|AZ|32.68|-110.62|NA-US-AZ-MAMMOTH
85619|PO Box|Mount Lemmon|AZ|32.38|-110.75|NA-US-AZ-MOUNT LEMMON
85620|PO Box|Naco|AZ|31.34|-109.94|NA-US-AZ-NACO
85621|Standard|Nogales|AZ|31.45|-110.83|NA-US-AZ-NOGALES
85622|Standard|Green Valley|AZ|31.76|-110.85|NA-US-AZ-GREEN VALLEY
85623|Standard|Oracle|AZ|32.64|-110.84|NA-US-AZ-ORACLE
85624|Standard|Patagonia|AZ|31.53|-110.71|NA-US-AZ-PATAGONIA
85625|Standard|Pearce|AZ|31.86|-109.33|NA-US-AZ-PEARCE
85626|PO Box|Pirtleville|AZ|31.35|-109.57|NA-US-AZ-PIRTLEVILLE
85627|PO Box|Pomerene|AZ|32.09|-110.22|NA-US-AZ-POMERENE
85628|PO Box|Nogales|AZ|31.41|-110.89|NA-US-AZ-NOGALES
85629|Standard|Sahuarita|AZ|31.91|-110.90|NA-US-AZ-SAHUARITA
85630|Standard|Saint David|AZ|31.88|-110.18|NA-US-AZ-SAINT DAVID
85631|Standard|San Manuel|AZ|32.62|-110.59|NA-US-AZ-SAN MANUEL
85632|Standard|San Simon|AZ|32.00|-109.21|NA-US-AZ-SAN SIMON
85633|PO Box|Sasabe|AZ|31.66|-111.50|NA-US-AZ-SASABE
85634|Standard|Sells|AZ|32.00|-111.93|NA-US-AZ-SELLS
85635|Standard|Sierra Vista|AZ|31.59|-110.17|NA-US-AZ-SIERRA VISTA
85636|PO Box|Sierra Vista|AZ|31.46|-110.18|NA-US-AZ-SIERRA VISTA
85637|Standard|Sonoita|AZ|31.75|-110.66|NA-US-AZ-SONOITA
85638|Standard|Tombstone|AZ|31.71|-110.04|NA-US-AZ-TOMBSTONE
85639|PO Box|Topawa|AZ|31.80|-111.74|NA-US-AZ-TOPAWA
85640|Standard|Tumacacori|AZ|31.55|-111.03|NA-US-AZ-TUMACACORI
85641|Standard|Vail|AZ|31.95|-110.69|NA-US-AZ-VAIL
85643|Standard|Willcox|AZ|32.43|-109.88|NA-US-AZ-WILLCOX
85644|PO Box|Willcox|AZ|32.25|-109.83|NA-US-AZ-WILLCOX
85645|Standard|Amado|AZ|31.71|-111.02|NA-US-AZ-AMADO
85646|PO Box|Tubac|AZ|31.63|-111.06|NA-US-AZ-TUBAC
85648|Standard|Rio Rico|AZ|31.50|-111.06|NA-US-AZ-RIO RICO
85650|Standard|Sierra Vista|AZ|31.50|-110.21|NA-US-AZ-SIERRA VISTA
85652|PO Box|Cortaro|AZ|32.38|-111.11|NA-US-AZ-CORTARO
85653|Standard|Marana|AZ|32.45|-111.29|NA-US-AZ-MARANA
85654|PO Box|Rillito|AZ|32.41|-111.16|NA-US-AZ-RILLITO
85655|PO Box|Douglas|AZ|31.34|-109.52|NA-US-AZ-DOUGLAS
85658|Standard|Marana|AZ|32.51|-111.16|NA-US-AZ-MARANA
85662|PO Box|Nogales|AZ|31.36|-110.93|NA-US-AZ-NOGALES
85670|PO Box|Fort Huachuca|AZ|31.55|-110.35|NA-US-AZ-FORT HUACHUCA
85671|PO Box|Sierra Vista|AZ|31.56|-110.32|NA-US-AZ-SIERRA VISTA
85701|Standard|Tucson|AZ|32.21|-110.96|NA-US-AZ-TUCSON
85702|PO Box|Tucson|AZ|32.21|-110.97|NA-US-AZ-TUCSON
85703|PO Box|Tucson|AZ|32.27|-110.99|NA-US-AZ-TUCSON
85704|Standard|Tucson|AZ|32.33|-110.98|NA-US-AZ-TUCSON
85705|Standard|Tucson|AZ|32.26|-111.00|NA-US-AZ-TUCSON
85706|Standard|Tucson|AZ|32.07|-110.88|NA-US-AZ-TUCSON
85707|PO Box|Tucson|AZ|32.18|-110.86|NA-US-AZ-TUCSON
85708|Standard|Tucson|AZ|32.17|-110.87|NA-US-AZ-TUCSON
85709|Unique|Tucson|AZ|32.23|-111.01|NA-US-AZ-TUCSON
85710|Standard|Tucson|AZ|32.22|-110.82|NA-US-AZ-TUCSON
85711|Standard|Tucson|AZ|32.21|-110.88|NA-US-AZ-TUCSON
85712|Standard|Tucson|AZ|32.25|-110.87|NA-US-AZ-TUCSON
85713|Standard|Tucson|AZ|32.19|-110.98|NA-US-AZ-TUCSON
85714|Standard|Tucson|AZ|32.16|-110.91|NA-US-AZ-TUCSON
85715|Standard|Tucson|AZ|32.25|-110.82|NA-US-AZ-TUCSON
85716|Standard|Tucson|AZ|32.24|-110.92|NA-US-AZ-TUCSON
85717|PO Box|Tucson|AZ|32.24|-110.94|NA-US-AZ-TUCSON
85718|Standard|Tucson|AZ|32.31|-110.92|NA-US-AZ-TUCSON
85719|Standard|Tucson|AZ|32.24|-110.95|NA-US-AZ-TUCSON
85720|PO Box|Tucson|AZ|32.19|-110.89|NA-US-AZ-TUCSON
85721|Unique|Tucson|AZ|32.23|-110.95|NA-US-AZ-TUCSON
85722|PO Box|Tucson|AZ|32.23|-110.94|NA-US-AZ-TUCSON
85723|Unique|Tucson|AZ|32.19|-111.00|NA-US-AZ-TUCSON
85724|Unique|Tucson|AZ|32.24|-110.94|NA-US-AZ-TUCSON
85725|PO Box|Tucson|AZ|32.19|-111.01|NA-US-AZ-TUCSON
85726|PO Box|Tucson|AZ|32.20|-110.94|NA-US-AZ-TUCSON
85728|PO Box|Tucson|AZ|32.31|-110.91|NA-US-AZ-TUCSON
85730|Standard|Tucson|AZ|32.17|-110.79|NA-US-AZ-TUCSON
85731|PO Box|Tucson|AZ|32.21|-110.76|NA-US-AZ-TUCSON
85732|PO Box|Tucson|AZ|32.21|-110.88|NA-US-AZ-TUCSON
85733|PO Box|Tucson|AZ|32.08|-111.07|NA-US-AZ-TUCSON
85734|PO Box|Tucson|AZ|32.11|-110.89|NA-US-AZ-TUCSON
85735|Standard|Tucson|AZ|32.06|-111.42|NA-US-AZ-TUCSON
85736|Standard|Tucson|AZ|31.90|-111.36|NA-US-AZ-TUCSON
85737|Standard|Tucson|AZ|32.43|-110.95|NA-US-AZ-TUCSON
85738|PO Box|Catalina|AZ|32.22|-110.92|NA-US-AZ-CATALINA
85739|Standard|Tucson|AZ|32.54|-110.95|NA-US-AZ-TUCSON
85740|PO Box|Tucson|AZ|32.36|-111.07|NA-US-AZ-TUCSON
85741|Standard|Tucson|AZ|32.33|-111.05|NA-US-AZ-TUCSON
85742|Standard|Tucson|AZ|32.43|-111.03|NA-US-AZ-TUCSON
85743|Standard|Tucson|AZ|32.30|-111.16|NA-US-AZ-TUCSON
85744|Unique|Tucson|AZ|32.04|-110.67|NA-US-AZ-TUCSON
85745|Standard|Tucson|AZ|32.25|-111.08|NA-US-AZ-TUCSON
85746|Standard|Tucson|AZ|32.09|-111.08|NA-US-AZ-TUCSON
85747|Standard|Tucson|AZ|32.10|-110.68|NA-US-AZ-TUCSON
85748|Standard|Tucson|AZ|32.21|-110.75|NA-US-AZ-TUCSON
85749|Standard|Tucson|AZ|32.28|-110.73|NA-US-AZ-TUCSON
85750|Standard|Tucson|AZ|32.29|-110.83|NA-US-AZ-TUCSON
85751|PO Box|Tucson|AZ|32.24|-110.83|NA-US-AZ-TUCSON
85752|PO Box|Tucson|AZ|32.35|-111.04|NA-US-AZ-TUCSON
85754|PO Box|Tucson|AZ|32.23|-111.00|NA-US-AZ-TUCSON
85755|Standard|Tucson|AZ|32.46|-110.97|NA-US-AZ-TUCSON
85756|Standard|Tucson|AZ|32.07|-110.92|NA-US-AZ-TUCSON
85757|Standard|Tucson|AZ|32.08|-111.11|NA-US-AZ-TUCSON
85775|Unique|Tucson|AZ|32.21|-110.97|NA-US-AZ-TUCSON
85777|Unique|Tucson|AZ|32.09|-110.91|NA-US-AZ-TUCSON
85901|Standard|Show Low|AZ|34.23|-110.07|NA-US-AZ-SHOW LOW
85902|PO Box|Show Low|AZ|34.25|-110.02|NA-US-AZ-SHOW LOW
85911|PO Box|Cibecue|AZ|34.15|-110.51|NA-US-AZ-CIBECUE
85912|PO Box|White Mountain Lake|AZ|34.32|-110.07|NA-US-AZ-WHITE MOUNTAIN LAKE
85920|Standard|Alpine|AZ|33.83|-109.19|NA-US-AZ-ALPINE
85922|Standard|Blue|AZ|33.52|-109.21|NA-US-AZ-BLUE
85923|PO Box|Clay Springs|AZ|34.36|-110.29|NA-US-AZ-CLAY SPRINGS
85924|Standard|Concho|AZ|34.51|-109.69|NA-US-AZ-CONCHO
85925|Standard|Eagar|AZ|34.11|-109.38|NA-US-AZ-EAGAR
85926|PO Box|Fort Apache|AZ|34.05|-109.88|NA-US-AZ-FORT APACHE
85927|Standard|Greer|AZ|34.00|-109.48|NA-US-AZ-GREER
85928|Standard|Heber|AZ|34.53|-110.44|NA-US-AZ-HEBER
85929|Standard|Lakeside|AZ|34.10|-110.08|NA-US-AZ-LAKESIDE
85930|PO Box|McNary|AZ|34.06|-109.70|NA-US-AZ-MCNARY
85931|PO Box|Forest Lakes|AZ|34.42|-110.91|NA-US-AZ-FOREST LAKES
85932|PO Box|Nutrioso|AZ|33.93|-109.22|NA-US-AZ-NUTRIOSO
85933|PO Box|Overgaard|AZ|34.37|-110.48|NA-US-AZ-OVERGAARD
85934|PO Box|Pinedale|AZ|34.27|-110.28|NA-US-AZ-PINEDALE
85935|Standard|Pinetop|AZ|34.08|-109.90|NA-US-AZ-PINETOP
85936|Standard|Saint Johns|AZ|34.56|-109.33|NA-US-AZ-SAINT JOHNS
85937|Standard|Snowflake|AZ|34.64|-110.11|NA-US-AZ-SNOWFLAKE
85938|Standard|Springerville|AZ|34.04|-109.20|NA-US-AZ-SPRINGERVILLE
85939|PO Box|Taylor|AZ|34.43|-110.06|NA-US-AZ-TAYLOR
85940|PO Box|Vernon|AZ|34.22|-109.64|NA-US-AZ-VERNON
85941|PO Box|Whiteriver|AZ|33.80|-110.09|NA-US-AZ-WHITERIVER
85942|PO Box|Woodruff|AZ|34.80|-109.94|NA-US-AZ-WOODRUFF
86001|Standard|Flagstaff|AZ|35.23|-111.72|NA-US-AZ-FLAGSTAFF
86002|PO Box|Flagstaff|AZ|35.56|-112.58|NA-US-AZ-FLAGSTAFF
86003|PO Box|Flagstaff|AZ|35.22|-111.57|NA-US-AZ-FLAGSTAFF
86004|Standard|Flagstaff|AZ|35.29|-111.32|NA-US-AZ-FLAGSTAFF
86011|Unique|Flagstaff|AZ|35.18|-111.62|NA-US-AZ-FLAGSTAFF
86015|PO Box|Bellemont|AZ|35.23|-111.78|NA-US-AZ-BELLEMONT
86016|PO Box|Gray Mountain|AZ|35.67|-111.45|NA-US-AZ-GRAY MOUNTAIN
86017|PO Box|Munds Park|AZ|34.92|-111.62|NA-US-AZ-MUNDS PARK
86018|PO Box|Parks|AZ|35.22|-111.89|NA-US-AZ-PARKS
86020|PO Box|Cameron|AZ|36.05|-111.45|NA-US-AZ-CAMERON
86021|PO Box|Colorado City|AZ|36.97|-112.98|NA-US-AZ-COLORADO CITY
86022|Standard|Fredonia|AZ|36.74|-112.11|NA-US-AZ-FREDONIA
86023|PO Box|Grand Canyon|AZ|35.89|-112.27|NA-US-AZ-GRAND CANYON
86024|Standard|Happy Jack|AZ|34.73|-111.15|NA-US-AZ-HAPPY JACK
86025|Standard|Holbrook|AZ|34.94|-110.09|NA-US-AZ-HOLBROOK
86028|PO Box|Petrified Forest Natl Pk|AZ|34.79|-109.87|NA-US-AZ-PETRIFIED FOREST NATL PK
86029|PO Box|Sun Valley|AZ|34.96|-110.05|NA-US-AZ-SUN VALLEY
86030|PO Box|Hotevilla|AZ|36.07|-110.58|NA-US-AZ-HOTEVILLA
86031|PO Box|Indian Wells|AZ|35.41|-110.08|NA-US-AZ-INDIAN WELLS
86032|PO Box|Joseph City|AZ|35.05|-110.40|NA-US-AZ-JOSEPH CITY
86033|PO Box|Kayenta|AZ|36.64|-110.18|NA-US-AZ-KAYENTA
86034|PO Box|Keams Canyon|AZ|35.76|-110.25|NA-US-AZ-KEAMS CANYON
86035|PO Box|Leupp|AZ|35.41|-111.02|NA-US-AZ-LEUPP
86036|Standard|Marble Canyon|AZ|36.74|-111.85|NA-US-AZ-MARBLE CANYON
86038|Standard|Mormon Lake|AZ|34.93|-111.47|NA-US-AZ-MORMON LAKE
86039|PO Box|Kykotsmovi Village|AZ|35.91|-110.53|NA-US-AZ-KYKOTSMOVI VILLAGE
86040|PO Box|Page|AZ|36.68|-111.41|NA-US-AZ-PAGE
86042|PO Box|Polacca|AZ|35.84|-110.37|NA-US-AZ-POLACCA
86043|PO Box|Second Mesa|AZ|35.81|-110.48|NA-US-AZ-SECOND MESA
86044|Standard|Tonalea|AZ|36.91|-110.87|NA-US-AZ-TONALEA
86045|PO Box|Tuba City|AZ|36.09|-111.13|NA-US-AZ-TUBA CITY
86046|Standard|Williams|AZ|35.37|-112.26|NA-US-AZ-WILLIAMS
86047|Standard|Winslow|AZ|35.10|-110.64|NA-US-AZ-WINSLOW
86052|PO Box|North Rim|AZ|36.30|-112.08|NA-US-AZ-NORTH RIM
86053|PO Box|Kaibeto|AZ|36.69|-111.07|NA-US-AZ-KAIBETO
86054|PO Box|Shonto|AZ|36.72|-110.62|NA-US-AZ-SHONTO
86301|Standard|Prescott|AZ|34.62|-112.42|NA-US-AZ-PRESCOTT
86302|PO Box|Prescott|AZ|34.58|-112.43|NA-US-AZ-PRESCOTT
86303|Standard|Prescott|AZ|34.49|-112.44|NA-US-AZ-PRESCOTT
86304|PO Box|Prescott|AZ|34.57|-112.44|NA-US-AZ-PRESCOTT
86305|Standard|Prescott|AZ|34.76|-112.88|NA-US-AZ-PRESCOTT
86312|PO Box|Prescott Valley|AZ|34.61|-112.32|NA-US-AZ-PRESCOTT VALLEY
86313|PO Box|Prescott|AZ|34.54|-112.46|NA-US-AZ-PRESCOTT
86314|Standard|Prescott Valley|AZ|34.66|-112.29|NA-US-AZ-PRESCOTT VALLEY
86315|Standard|Prescott Valley|AZ|34.69|-112.30|NA-US-AZ-PRESCOTT VALLEY
86320|PO Box|Ash Fork|AZ|35.13|-112.52|NA-US-AZ-ASH FORK
86321|Standard|Bagdad|AZ|34.50|-113.07|NA-US-AZ-BAGDAD
86322|Standard|Camp Verde|AZ|34.48|-111.78|NA-US-AZ-CAMP VERDE
86323|Standard|Chino Valley|AZ|34.77|-112.45|NA-US-AZ-CHINO VALLEY
86324|Standard|Clarkdale|AZ|34.79|-112.10|NA-US-AZ-CLARKDALE
86325|Standard|Cornville|AZ|34.73|-111.91|NA-US-AZ-CORNVILLE
86326|Standard|Cottonwood|AZ|34.75|-112.01|NA-US-AZ-COTTONWOOD
86327|Standard|Dewey|AZ|34.56|-112.12|NA-US-AZ-DEWEY
86329|PO Box|Humboldt|AZ|34.50|-112.22|NA-US-AZ-HUMBOLDT
86330|Standard|Prescott|AZ|34.67|-112.52|NA-US-AZ-PRESCOTT
86331|PO Box|Jerome|AZ|34.71|-112.16|NA-US-AZ-JEROME
86332|Standard|Kirkland|AZ|34.29|-112.66|NA-US-AZ-KIRKLAND
86333|Standard|Mayer|AZ|34.34|-112.03|NA-US-AZ-MAYER
86334|Standard|Paulden|AZ|34.90|-112.43|NA-US-AZ-PAULDEN
86335|Standard|Rimrock|AZ|34.68|-111.70|NA-US-AZ-RIMROCK
86336|Standard|Sedona|AZ|34.94|-111.94|NA-US-AZ-SEDONA
86337|PO Box|Seligman|AZ|35.13|-112.99|NA-US-AZ-SELIGMAN
86338|PO Box|Skull Valley|AZ|34.58|-112.77|NA-US-AZ-SKULL VALLEY
86339|PO Box|Sedona|AZ|34.86|-111.76|NA-US-AZ-SEDONA
86340|PO Box|Sedona|AZ|34.86|-111.79|NA-US-AZ-SEDONA
86341|PO Box|Sedona|AZ|34.77|-111.76|NA-US-AZ-SEDONA
86342|PO Box|Lake Montezuma|AZ|34.63|-111.77|NA-US-AZ-LAKE MONTEZUMA
86343|PO Box|Crown King|AZ|34.20|-112.34|NA-US-AZ-CROWN KING
86351|Standard|Sedona|AZ|34.75|-111.77|NA-US-AZ-SEDONA
86401|Standard|Kingman|AZ|35.24|-113.76|NA-US-AZ-KINGMAN
86402|PO Box|Kingman|AZ|35.22|-113.35|NA-US-AZ-KINGMAN
86403|Standard|Lake Havasu City|AZ|34.48|-114.32|NA-US-AZ-LAKE HAVASU CITY
86404|Standard|Lake Havasu City|AZ|34.61|-114.30|NA-US-AZ-LAKE HAVASU CITY
86405|PO Box|Lake Havasu City|AZ|34.50|-114.31|NA-US-AZ-LAKE HAVASU CITY
86406|Standard|Lake Havasu City|AZ|34.44|-114.24|NA-US-AZ-LAKE HAVASU CITY
86409|Standard|Kingman|AZ|35.24|-114.01|NA-US-AZ-KINGMAN
86411|PO Box|Hackberry|AZ|35.36|-113.72|NA-US-AZ-HACKBERRY
86412|PO Box|Hualapai|AZ|35.50|-113.88|NA-US-AZ-HUALAPAI
86413|Standard|Golden Valley|AZ|35.13|-114.25|NA-US-AZ-GOLDEN VALLEY
86426|Standard|Fort Mohave|AZ|35.00|-114.56|NA-US-AZ-FORT MOHAVE
86427|PO Box|Fort Mohave|AZ|35.01|-114.58|NA-US-AZ-FORT MOHAVE
86429|Standard|Bullhead City|AZ|35.14|-114.49|NA-US-AZ-BULLHEAD CITY
86430|PO Box|Bullhead City|AZ|35.28|-114.49|NA-US-AZ-BULLHEAD CITY
86431|PO Box|Chloride|AZ|35.39|-114.21|NA-US-AZ-CHLORIDE
86432|PO Box|Littlefield|AZ|36.90|-113.94|NA-US-AZ-LITTLEFIELD
86433|PO Box|Oatman|AZ|35.01|-114.44|NA-US-AZ-OATMAN
86434|Standard|Peach Springs|AZ|35.64|-113.61|NA-US-AZ-PEACH SPRINGS
86435|PO Box|Supai|AZ|36.15|-112.63|NA-US-AZ-SUPAI
86436|Standard|Topock|AZ|34.72|-114.44|NA-US-AZ-TOPOCK
86437|Standard|Valentine|AZ|35.39|-113.62|NA-US-AZ-VALENTINE
86438|PO Box|Yucca|AZ|34.76|-114.01|NA-US-AZ-YUCCA
86439|PO Box|Bullhead City|AZ|35.14|-114.56|NA-US-AZ-BULLHEAD CITY
86440|Standard|Mohave Valley|AZ|34.86|-114.51|NA-US-AZ-MOHAVE VALLEY
86441|Standard|Dolan Springs|AZ|35.64|-114.31|NA-US-AZ-DOLAN SPRINGS
86442|Standard|Bullhead City|AZ|35.09|-114.57|NA-US-AZ-BULLHEAD CITY
86443|Standard|Temple Bar Marina|AZ|36.02|-114.29|NA-US-AZ-TEMPLE BAR MARINA
86444|Standard|Meadview|AZ|35.98|-114.06|NA-US-AZ-MEADVIEW
86445|Standard|Willow Beach|AZ|35.90|-114.59|NA-US-AZ-WILLOW BEACH
86446|PO Box|Mohave Valley|AZ|34.91|-114.54|NA-US-AZ-MOHAVE VALLEY
86502|PO Box|Chambers|AZ|35.14|-109.57|NA-US-AZ-CHAMBERS
86503|Standard|Chinle|AZ|36.23|-109.57|NA-US-AZ-CHINLE
86504|PO Box|Fort Defiance|AZ|35.77|-109.11|NA-US-AZ-FORT DEFIANCE
86505|Standard|Ganado|AZ|35.67|-109.65|NA-US-AZ-GANADO
86506|PO Box|Houck|AZ|35.36|-109.24|NA-US-AZ-HOUCK
86507|PO Box|Lukachukai|AZ|36.45|-109.27|NA-US-AZ-LUKACHUKAI
86508|PO Box|Lupton|AZ|35.29|-109.07|NA-US-AZ-LUPTON
86510|PO Box|Pinon|AZ|36.20|-110.23|NA-US-AZ-PINON
86511|PO Box|Saint Michaels|AZ|35.64|-109.26|NA-US-AZ-SAINT MICHAELS
86512|PO Box|Sanders|AZ|35.13|-109.29|NA-US-AZ-SANDERS
86514|Standard|Teec Nos Pos|AZ|36.89|-109.37|NA-US-AZ-TEEC NOS POS
